id,title,description,availability,condition,price,sale_price,link,image_link,brand,fb_product_category,gender,age_group,material,rich_text_description
363,"Цукровий кварц","До магічних властивостей цукрового кварцу відносять:      	піднімає настрій;  	допомагає впоратися з депресією, нудьгою, зневірою;  	надає впевненості у собі та у своїх силах;  	розкриває таланти, дарує натхнення;  	захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;      Властивості цукрового кварцу:      	охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;  	наділяє людину позитивною енергетикою;  	надає духовних сил і впевненості у собі та своїх справах.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"990 UAH",,http://localhost:8080/product/zakazy-klientov/363-saharnyy-kvarc-s-podveskoy-serdce-serebro,http://localhost:8080/files/media_image/2022/05/627fcd722d9e8_img-1799.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Цукровий кварц, Срібло, Емаль","<p><strong>До магічних властивостей цукрового кварцу відносять:</strong></p>    <ul>  	<li>піднімає настрій;</li>  	<li>допомагає впоратися з депресією, нудьгою, зневірою;</li>  	<li>надає впевненості у собі та у своїх силах;</li>  	<li>розкриває таланти, дарує натхнення;</li>  	<li>захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;</li>  </ul>    <p><strong>Властивості цукрового кварцу:</strong></p>    <ul>  	<li>охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;</li>  	<li>наділяє людину позитивною енергетикою;</li>  	<li>надає духовних сил і впевненості у собі та своїх справах.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
361,Аквамарин,"Аквамарин позитивно діє на організм людини і зцілює від багатьох хвороб:      	застудні та вірусні захворювання, що супроводжуються температурою та болем у горлі;  	патології дихальної системи (туберкульоз, пневмонія);  	захворювання шкіри, дерматити та алергічні захворювання;  	хвороби серцево-судинної системи;  	дисфункція щитовидної залози;  	проблеми з зором.      Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.    Робимо індивідуально за обсягом Вашого зап&#39;ястя.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"910 UAH",,http://localhost:8080/product/zakazy-klientov/361-akvamarin-s-vstavkoy-serdce-serebro,http://localhost:8080/files/media_image/2022/05/627ec090e75e3_img-1920.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Аквамарин, Срібло","<p><strong>Аквамарин позитивно діє на організм людини і зцілює від багатьох хвороб:</strong></p>    <ul>  	<li>застудні та вірусні захворювання, що супроводжуються температурою та болем у горлі;</li>  	<li>патології дихальної системи (туберкульоз, пневмонія);</li>  	<li>захворювання шкіри, дерматити та алергічні захворювання;</li>  	<li>хвороби серцево-судинної системи;</li>  	<li>дисфункція щитовидної залози;</li>  	<li>проблеми з зором.</li>  </ul>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого зап&#39;ястя.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
360,"Бірюза, Цукровий кварц, Гематит срібло","До магічних властивостей цукрового кварцу відносять:      	піднімає настрій;  	допомагає впоратися з депресією, нудьгою, зневірою;  	надає впевненості у собі та у своїх силах;  	розкриває таланти, дарує натхнення;  	захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;      Властивості цукрового кварцу:      	охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;  	наділяє людину позитивною енергетикою;  	надає духовних сил і впевненості у собі та своїх справах.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"990 UAH",,http://localhost:8080/product/zakazy-klientov/360-biryuza-saharnyy-kvarc-gematit-serebro,http://localhost:8080/files/media_image/2022/05/627ebeb634f23_img-1916.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Гематит, Бірюза, Цукровий кварц, Срібло, Емаль","<p><strong>До магічних властивостей цукрового кварцу відносять:</strong></p>    <ul>  	<li>піднімає настрій;</li>  	<li>допомагає впоратися з депресією, нудьгою, зневірою;</li>  	<li>надає впевненості у собі та у своїх силах;</li>  	<li>розкриває таланти, дарує натхнення;</li>  	<li>захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;</li>  </ul>    <p><strong>Властивості цукрового кварцу:</strong></p>    <ul>  	<li>охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;</li>  	<li>наділяє людину позитивною енергетикою;</li>  	<li>надає духовних сил і впевненості у собі та своїх справах.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
359,"Нефрит, Цукровий кварц, Гематит срібло","До магічних властивостей цукрового кварцу відносять:      	піднімає настрій;  	допомагає впоратися з депресією, нудьгою, зневірою;  	надає впевненості у собі та у своїх силах;  	розкриває таланти, дарує натхнення;  	захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;      Властивості цукрового кварцу:      	охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;  	наділяє людину позитивною енергетикою;  	надає духовних сил і впевненості у собі та своїх справах.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1020 UAH",,http://localhost:8080/product/zakazy-klientov/359-nefrit-saharnyy-kvarc-gematit-serebro-s-podveskoy-serdce-nefrit,http://localhost:8080/files/media_image/2022/05/627ebb36d4549_img-1911.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Гематит, Нефрит, Цукровий кварц, Срібло","<p><strong>До магічних властивостей цукрового кварцу відносять:</strong></p>    <ul>  	<li>піднімає настрій;</li>  	<li>допомагає впоратися з депресією, нудьгою, зневірою;</li>  	<li>надає впевненості у собі та у своїх силах;</li>  	<li>розкриває таланти, дарує натхнення;</li>  	<li>захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;</li>  </ul>    <p><strong>Властивості цукрового кварцу:</strong></p>    <ul>  	<li>охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;</li>  	<li>наділяє людину позитивною енергетикою;</li>  	<li>надає духовних сил і впевненості у собі та своїх справах.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
358,"Агат, Гематит срібло","Властивості Агата:      	зняття пристріту, відведення псування. Захист від нечистої сили;  	внесення миру та спокій у будинок та сімейний уклад. Благополуччя у сім&#39;ї;  	гармонію із космосом. Одержання зовнішньої енергії;  	розвиток творчих здібностей; виявлення талантів;  	наділення сексуальною привабливістю;  	Зміцнення сімейних відносин (пари, що прожили разом 14 років, відзначають агатове весілля);  	здатний лікувати хвороби та служить оберегом від чорної магії;  	негативні енергетичні впливи він трансформує у позитивні;  	захищає від привороту, пристріту, псування та іншого чаклунства, спрямованого проти його господаря;  	надає впевненості, сили, мужності.  	зміцнюється здоров&#39;я, життєва сила.  	Його носять, щоб оминали погані сновидіння, залучалися щасливі сни.  	Магічні властивості каменю Агата надають багатства, відштовхують ворогів, допомагають приймати важливі рішення.  	У його власника підвищуються творчі здібності, інтелект, тому радять носити його художникам та студентам.  	Агат &ndash; джерело гармонії.  	Кристал видаляє негативну енергію, що очищає ауру людини. Він створює захист своєму власнику, тому часто його застосовують як амулет для дітей.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1480 UAH",,http://localhost:8080/product/zakazy-klientov/358-agat-gematit-serebro,http://localhost:8080/files/media_image/2022/05/627eb80eed96a_img-5174.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Гематит, Циркон, Агат, Срібло, Емаль","<p><strong>Властивості Агата:</strong></p>    <ul>  	<li>зняття пристріту, відведення псування. Захист від нечистої сили;</li>  	<li>внесення миру та спокій у будинок та сімейний уклад. Благополуччя у сім&#39;ї;</li>  	<li>гармонію із космосом. Одержання зовнішньої енергії;</li>  	<li>розвиток творчих здібностей; виявлення талантів;</li>  	<li>наділення сексуальною привабливістю;</li>  	<li>Зміцнення сімейних відносин (пари, що прожили разом 14 років, відзначають агатове весілля);</li>  	<li>здатний лікувати хвороби та служить оберегом від чорної магії;</li>  	<li>негативні енергетичні впливи він трансформує у позитивні;</li>  	<li>захищає від привороту, пристріту, псування та іншого чаклунства, спрямованого проти його господаря;</li>  	<li>надає впевненості, сили, мужності.</li>  	<li>зміцнюється здоров&#39;я, життєва сила.</li>  	<li>Його носять, щоб оминали погані сновидіння, залучалися щасливі сни.</li>  	<li>Магічні властивості каменю Агата надають багатства, відштовхують ворогів, допомагають приймати важливі рішення.</li>  	<li>У його власника підвищуються творчі здібності, інтелект, тому радять носити його художникам та студентам.</li>  	<li>Агат &ndash; джерело гармонії.</li>  	<li>Кристал видаляє негативну енергію, що очищає ауру людини. Він створює захист своєму власнику, тому часто його застосовують як амулет для дітей.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
357,"Кошаче око","Лікувальні властивості котячого ока:      	позитивно впливає серцево-судинну систему;  	може усунути утиск нерва;  	лікує від головного болю;  	допомагає у лікуванні зору;  	використовують для лікування печінки, нирок, підшлункової залози, селезінки.      Ціни вказані без підвісок. Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Робимо індивідуально за обсягом Вашого пальчика.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"299 UAH",,http://localhost:8080/product/kolca/357-koshachiy-glaz,http://localhost:8080/files/media_image/2022/05/627eb51ba0350_img-1884.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия > Кольца",female,"all ages","Кошаче око, Емаль, Золото","<p><strong>Лікувальні властивості котячого ока:</strong></p>    <ul>  	<li>позитивно впливає серцево-судинну систему;</li>  	<li>може усунути утиск нерва;</li>  	<li>лікує від головного болю;</li>  	<li>допомагає у лікуванні зору;</li>  	<li>використовують для лікування печінки, нирок, підшлункової залози, селезінки.</li>  </ul>    <p><strong>Ціни вказані без підвісок. Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого пальчика.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
356,"Кошаче око","Лікувальні властивості котячого ока:      	позитивно впливає серцево-судинну систему;  	може усунути утиск нерва;  	лікує від головного болю;  	допомагає у лікуванні зору;  	використовують для лікування печінки, нирок, підшлункової залози, селезінки.      Ціни вказані без підвісок. Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Робимо індивідуально за обсягом Вашого пальчика.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"299 UAH",,http://localhost:8080/product/kolca/356-kolco-koshachiy-glaz,http://localhost:8080/files/media_image/2022/05/627eb47549c54_img-1879.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия > Кольца",female,"all ages","Кошаче око, Емаль, Золото","<p><strong>Лікувальні властивості котячого ока:</strong></p>    <ul>  	<li>позитивно впливає серцево-судинну систему;</li>  	<li>може усунути утиск нерва;</li>  	<li>лікує від головного болю;</li>  	<li>допомагає у лікуванні зору;</li>  	<li>використовують для лікування печінки, нирок, підшлункової залози, селезінки.</li>  </ul>    <p><strong>Ціни вказані без підвісок. Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого пальчика.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
355,"Кошаче око","Лікувальні властивості котячого ока:      	позитивно впливає серцево-судинну систему;  	може усунути утиск нерва;  	лікує від головного болю;  	допомагає у лікуванні зору;  	використовують для лікування печінки, нирок, підшлункової залози, селезінки.      Робимо індивідуально за обсягом Вашого пальця.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1499 UAH",,http://localhost:8080/product/zakazy-klientov/355-koshachiy-glaz,http://localhost:8080/files/media_image/2022/05/627eb2b92ea15_img-1904.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Кошаче око, Емаль, Золото","<p><strong>Лікувальні властивості котячого ока:</strong></p>    <ul>  	<li>позитивно впливає серцево-судинну систему;</li>  	<li>може усунути утиск нерва;</li>  	<li>лікує від головного болю;</li>  	<li>допомагає у лікуванні зору;</li>  	<li>використовують для лікування печінки, нирок, підшлункової залози, селезінки.</li>  </ul>    <p><strong>Робимо індивідуально за обсягом Вашого пальця.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
354,"Нефрит, цукровий кварц, гематит срібло","1.Нефрит 8 мм із підвіскою серце апатит - 910 грн  2.Цукровий кварц 8 мм - 760 грн  3.Гематит срібло із підвісками серце срібло із емаллю -&nbsp;690 грн    До магічних властивостей цукрового кварцу відносять:      	піднімає настрій;  	допомагає впоратися з депресією, нудьгою, зневірою;  	надає впевненості у собі та у своїх силах;  	розкриває таланти, дарує натхнення;  	захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;      Властивості цукрового кварцу:      	охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;  	наділяє людину позитивною енергетикою;  	надає духовних сил і впевненості у собі та своїх справах.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"2360 UAH",,http://localhost:8080/product/zakazy-klientov/354-nefrit-saharnyy-kvarc-gematit-serebro,http://localhost:8080/files/media_image/2022/05/627eb0748cb24_img-5232.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Нефрит, Цукровий кварц, Апатит, Срібло, Емаль","<p>1.Нефрит 8 мм із підвіскою серце апатит - 910 грн<br />  2.Цукровий кварц 8 мм - 760 грн<br />  3.Гематит срібло із підвісками серце срібло із емаллю -&nbsp;690 грн</p>    <p><strong>До магічних властивостей цукрового кварцу відносять:</strong></p>    <ul>  	<li>піднімає настрій;</li>  	<li>допомагає впоратися з депресією, нудьгою, зневірою;</li>  	<li>надає впевненості у собі та у своїх силах;</li>  	<li>розкриває таланти, дарує натхнення;</li>  	<li>захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;</li>  </ul>    <p><strong>Властивості цукрового кварцу:</strong></p>    <ul>  	<li>охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;</li>  	<li>наділяє людину позитивною енергетикою;</li>  	<li>надає духовних сил і впевненості у собі та своїх справах.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
353,"Цукровий кварц","До магічних властивостей цукрового кварцу відносять:      	піднімає настрій;  	допомагає впоратися з депресією, нудьгою, зневірою;  	надає впевненості у собі та у своїх силах;  	розкриває таланти, дарує натхнення;  	захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;      Властивості цукрового кварцу:      	охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;  	наділяє людину позитивною енергетикою;  	надає духовних сил і впевненості у собі та своїх справах.      Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.    Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1030 UAH",,http://localhost:8080/product/zakazy-klientov/353-saharnyy-kvarc-s-podveskoy-serdce-nefrit,http://localhost:8080/files/media_image/2022/05/627eaeb7e9de3_img-2017.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Нефрит, Цукровий кварц, Срібло","<p><strong>До магічних властивостей цукрового кварцу відносять:</strong></p>    <ul>  	<li>піднімає настрій;</li>  	<li>допомагає впоратися з депресією, нудьгою, зневірою;</li>  	<li>надає впевненості у собі та у своїх силах;</li>  	<li>розкриває таланти, дарує натхнення;</li>  	<li>захищає від негативних чаклунських чар - приворот, пристріт, псування, прокляття;</li>  </ul>    <p><strong>Властивості цукрового кварцу:</strong></p>    <ul>  	<li>охороняє власника від негативної енергії, мінерал просто поглинає її без шкоди для оточуючих;</li>  	<li>наділяє людину позитивною енергетикою;</li>  	<li>надає духовних сил і впевненості у собі та своїх справах.</li>  </ul>    <p><strong>Робимо індивідуально по&nbsp;об&rsquo;єму&nbsp;Вашої&nbsp;ручки.</strong></p>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
352,Ангеліт,"Магічні властивості ангелита &quot;Камінь ангелів&quot;:      	Маги стверджують: Ангеліт &ndash; це &laquo;міст&raquo; між людиною та її ангелом-охоронцем. Щоб встановити контакт із небесним покровителем, власнику камінця потрібно прочитати змову або попросити ангела виконати бажання.  	Ангелит запам&#39;ятовує та транслює лише одне побажання. Для наступного потрібен новий камінчик.  	Проте священики (особливо християнські) заперечують такий вплив. Адже це лише блакитний ангідрит, що став &laquo;ангелітом&raquo; з волі маркетологів. Щоб налагодити зв&#39;язок каменю з гірським світом, потрібні зусилля та духовна робота кількох поколінь власників.  	Езотерики Західного світу рекомендують постійно носити самоцвіт на тілі та виставляти на підзарядку під промені Сонця, світло Місяця та зірок. Так ангеліт швидше звикне до людини та світу світла.      Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.    Робимо індивідуально за обсягом Вашого зап&#39;ястя.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"3420 UAH",,http://localhost:8080/product/zakazy-klientov/352-angelit-s-bukvoy,http://localhost:8080/files/media_image/2022/05/627eac090aca9_img-2013.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Ангеліт, Золото","<p><strong>Магічні властивості ангелита &quot;Камінь ангелів&quot;:</strong></p>    <ul>  	<li>Маги стверджують: Ангеліт &ndash; це &laquo;міст&raquo; між людиною та її ангелом-охоронцем. Щоб встановити контакт із небесним покровителем, власнику камінця потрібно прочитати змову або попросити ангела виконати бажання.</li>  	<li>Ангелит запам&#39;ятовує та транслює лише одне побажання. Для наступного потрібен новий камінчик.</li>  	<li>Проте священики (особливо християнські) заперечують такий вплив. Адже це лише блакитний ангідрит, що став &laquo;ангелітом&raquo; з волі маркетологів. Щоб налагодити зв&#39;язок каменю з гірським світом, потрібні зусилля та духовна робота кількох поколінь власників.</li>  	<li>Езотерики Західного світу рекомендують постійно носити самоцвіт на тілі та виставляти на підзарядку під промені Сонця, світло Місяця та зірок. Так ангеліт швидше звикне до людини та світу світла.</li>  </ul>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого зап&#39;ястя.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
351,Турмалін,"Турмалін має такі магічні властивості:      	іонізує повітря і випромінює інфрачервоні промені &mdash; не магічна властивість, і їх краще видалити з опису, оскільки дані властивості залишаються трохи спірними;  	розширює капіляри крові;  	покращує обмін речовин;  	нормалізує статеві функції.      Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.    Робимо індивідуально за обсягом Вашого зап&#39;ястя.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1290 UAH",,http://localhost:8080/product/zakazy-klientov/351-turmalin,http://localhost:8080/files/media_image/2022/05/627ea7408a709_img-5226.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Турмалін, Срібло","<p><strong>Турмалін має такі магічні властивості:</strong></p>    <ul>  	<li>іонізує повітря і випромінює інфрачервоні промені &mdash; не магічна властивість, і їх краще видалити з опису, оскільки дані властивості залишаються трохи спірними;</li>  	<li>розширює капіляри крові;</li>  	<li>покращує обмін речовин;</li>  	<li>нормалізує статеві функції.</li>  </ul>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого зап&#39;ястя.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
350,Морганіт,"Морганіт має ряд магічних властивостей:      	Талісман душевної рівноваги. Завдяки включенням літію мінерал допоможе впоратися з безсонням, фобіями та тривожністю. Овнам камінь додасть спокою і зробить їх характер поступливішим.  	Помічник. Вважається, що камінь притягує удачу, допомагає знайти своє кохання і розкриває приховані таланти. Кар&#39;єристам мінерал принесе успіх по службі, а митцям &mdash; натхнення.  	Оберіг. Морганіт врятує від негативного енергетичного впливу (псування, пристріту) і навіть від нещасного випадку. Камінь розсіює будь-яку погану енергію, спрямовану свого господаря. Морганіт &ndash; справжня знахідка для дітей. Він убереже шибеника від будь-якої біди і зробить його дисциплінованішим на радість батькам.  	Зберігач домашнього вогнища. На кожного члена сім&#39;ї горобце діє по-різному. Чоловік робить зразковим сім&#39;янином, дружині допомагає стати привабливішим, посилити сексуальність. Загалом моргає сприяє вирішенню конфліктів і розумінню в будинку.  	Перетворювач. Людина, яка носить цей камінь, стає більш приємною та привабливою. Чоловікові мінерал додає харизму, а в жінок з&#39;являється блиск у власних очах. Дівчата з морганітом можуть похвалитися великим натовпом шанувальників.      Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.    Робимо індивідуально за обсягом Вашого зап&#39;ястя.    Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.","in stock",new,"1290 UAH",,http://localhost:8080/product/zakazy-klientov/350-morganit,http://localhost:8080/files/media_image/2022/05/6279f137bfb7d_img-1949.PNG,"Naturalstones Jewerly","Ювелирные украшения и часы > Ювелирные изделия",female,"all ages","Морганіт, Місячний камінь, Срібло","<p><strong>Морганіт має ряд магічних властивостей:</strong></p>    <ul>  	<li>Талісман душевної рівноваги. Завдяки включенням літію мінерал допоможе впоратися з безсонням, фобіями та тривожністю. Овнам камінь додасть спокою і зробить їх характер поступливішим.</li>  	<li>Помічник. Вважається, що камінь притягує удачу, допомагає знайти своє кохання і розкриває приховані таланти. Кар&#39;єристам мінерал принесе успіх по службі, а митцям &mdash; натхнення.</li>  	<li>Оберіг. Морганіт врятує від негативного енергетичного впливу (псування, пристріту) і навіть від нещасного випадку. Камінь розсіює будь-яку погану енергію, спрямовану свого господаря. Морганіт &ndash; справжня знахідка для дітей. Він убереже шибеника від будь-якої біди і зробить його дисциплінованішим на радість батькам.</li>  	<li>Зберігач домашнього вогнища. На кожного члена сім&#39;ї горобце діє по-різному. Чоловік робить зразковим сім&#39;янином, дружині допомагає стати привабливішим, посилити сексуальність. Загалом моргає сприяє вирішенню конфліктів і розумінню в будинку.</li>  	<li>Перетворювач. Людина, яка носить цей камінь, стає більш приємною та привабливою. Чоловікові мінерал додає харизму, а в жінок з&#39;являється блиск у власних очах. Дівчата з морганітом можуть похвалитися великим натовпом шанувальників.</li>  </ul>    <p><strong>Приймаємо індивідуальні замовлення, можна без фурнітури або з іншою підвіскою. Прораховується індивідуально.</strong></p>    <p><strong>Робимо індивідуально за обсягом Вашого зап&#39;ястя.</strong></p>    <p><strong>Для індивідуального замовлення пишіть нам Telegram, Instagram, Viber<br />  або залиште повідомлення на сайті, ми із задоволенням проконсультуємо Вас докладніше.</strong></p>"
